,Date,Grup,Tweet,Paraula,Retweets,Likes
665,2022-06-01 07:53:51+00:00,Administracions_Pubiques,"@MeteoMauri @ajgandesa @EscolaPastors @ctforestal @cfcatalunya @ObsForestCAT @PEFC_Catalunya Les actuacions de #Gandesa són una bona mostra del compromís de la Diputació de Tarragona amb la #sostenibilitat i l'#economiacircular.
La instal·lació de la #calderabiomassa de @ajgandesa va ser de les primeres d'una prova pilot de #calordeproximitat amb estella forestal.",Economia circular,2,4
666,2022-05-25 15:59:00+00:00,Administracions_Pubiques,"🟢 La Generalitat dota amb 10 M€ la línia #NuclisACCIÓ per impulsar projectes empresarials que contribueixin a la transformació tecnològica i verda

♻️ L'objectiu és incentivar la transició cap a l'economia circular
@accio_cat @accioclimatica @residuscat

https://t.co/RWxzz8XBtO",Economia circular,6,4
667,2022-05-04 08:09:00+00:00,Administracions_Pubiques,"🌽 El #compost afavoreix l’economia circular i pràctiques agrícoles que fomenten un sòl més saludable i ric en nutrients. 

Fins al 7 de maig es fan més d’un centenar d’accions per celebrar-ne la Setmana Internacional. 👉 https://t.co/PBjl61MPtl #ICAW2022 https://t.co/jg7oYK843X",Economia circular,0,4
668,2022-04-20 08:12:49+00:00,Administracions_Pubiques,"""No estem preparats per gestionar els residus que generem. Hem de canviar d'hàbits de consum i repartir despeses de residus amb les empeses que els produeixen"", diu @XescoG a la taula rodona d'@elperiodico_cat sobre 'El futur del planeta comença per l’economia circular' #som311 https://t.co/cwNKVcgum8",Economia circular,3,9
669,2022-04-12 18:00:02+00:00,Administracions_Pubiques,"💶 La Generalitat destinará 13,8 M€ a les empreses turístiques

🍃 Impuls a l'eficiència energètica 

🏖  Implantació de l’economia circular

@ximopuig 🗣""accelerarem l'aplicació dels fons perquè arriben com més prompte millor a les empreses del sector""

#NextGenerationEU",Economia circular,6,4
670,2022-04-12 11:18:45+00:00,Administracions_Pubiques,"🇪🇺 Reunió de treball sobre fons europeus 

💶✈️ ""La Generalitat destinarà 13,8 milions d'euros a impulsar l'eficiència energètica i la implantació d'economia circular en les empreses del sector turístic"" @ximopuig https://t.co/xuCySmMYVI",Economia circular,25,25
671,2022-04-06 13:32:00+00:00,Administracions_Pubiques,"📢Tret de sortida al primer Congrés de Bioeconomia, Innovació i Tecnologia. El mercat del Ram a Vic i la Fira de Sant Miquel de Lleida són les seus on es desenvolupa aquest primer congrés per a l’impuls de l’economia circular✅
#laforçadelsmunicipis
ℹ️👉https://t.co/HCOTumcr4D https://t.co/ium3hVgCkk",Economia circular,1,1
672,2022-03-02 15:09:33+00:00,Administracions_Pubiques,"La nova planta de @Kronospan_es suposarà 274 milions d’euros i la creació de 180 llocs de treball directes, “la inversió privada més gran de la història a les Terres de l'Ebre”. 

♻ És un projecte lligat a l'economia circular i al reciclatge de fusta

https://t.co/qVge0JATZ4",Economia circular,0,6
673,2022-02-03 17:30:00+00:00,Administracions_Pubiques,"🗣 #Consellera @TeresaJorda: ""El nostre país és un clúster agroalimentari que disposa de gran quantitat de residus i subproductes agroalimentaris amb potencial per ser utilitzats per produir biogàs i fomentar l’economia circular""

https://t.co/H2we1dWZHc",Economia circular,8,9
674,2022-01-04 11:56:59+00:00,Administracions_Pubiques,"▶️ #Portaveu @patriciaplaja: ""Avui ha començat a caminar la Llei del mar. Establirà un marc estructural favorable per a la promoció del coneixement, innovació i transferència tecnològica que permeti la descarbonització, l’impuls de l’economia circular i la sostenibilitat"" https://t.co/B9r6Q4h7Wt",Economia circular,3,14
675,2022-01-03 17:10:04+00:00,Administracions_Pubiques,"♻️L'Informe Econòmic Local de la Província de Barcelona analitza en un monogràfic el potencial de l'economia circular al sector energètic. @economieslocals 

Descobreix les experiències locals que s'estan fent als municipis per un futur més sostenible.

✅https://t.co/ycg4o9YjzH https://t.co/qx5Vlohk7U",Economia circular,0,2
676,2022-01-02 11:26:03+00:00,Administracions_Pubiques,"👆 #Sabiesque una quinzena d'empreses han rebut ajuts de fins a 150.000 euros per desenvolupar noves tecnologies que permetin reutilitzar residus per crear nous productes o materials #EconomiaCircular

@empresacat @accio_cat @residuscat @agriculturacat

https://t.co/XIwcAWWhb5",Economia circular,7,12
677,2021-12-01 15:30:00+00:00,Administracions_Pubiques,"📢 @ximopuig avança que la C. Valenciana compta amb 400 M€ de fons europeus per a projectes d’economia circular

♻ 🚜 Se centraran en aspectes com el reciclatge, agricultura circular, sanejament i depuració, i autoconsum en sectors industrials i biogàs

📌 @GVAeconomia",Economia circular,4,5
678,2021-12-01 10:28:29+00:00,Administracions_Pubiques,"🌍♻ @ximopuig participa en el III #Ecoforum sobre economía circular y lucha contra el cambio climático, organizado por el periódico @epmediterraneo 

📢 “La C. Valenciana cuenta con 400 M€ de fondos europeos para proyectos de economía circular que se pondrán en marcha en 2022” https://t.co/P53O0Awrr5",Economia circular,8,12
679,2021-11-15 21:31:00+00:00,Administracions_Pubiques,"📰Resum informatiu del dia

@perearagones: ""La nostra ambició és esdevenir un país de referència en economia circular""

👉 Consulta el butlletí: https://t.co/79DQHLQwY3
👉 Subscriu-te: https://t.co/pClIJd62CY https://t.co/rkYAKzMcq9",Economia circular,2,16
680,2021-11-15 17:42:00+00:00,Administracions_Pubiques,"El #president Pere Aragonès ha anunciat que la #Generalitat ha concedit 3,7 milions d’euros en ajuts a 76 empreses que han dut a terme projectes de foment de l’economia circular https://t.co/wbx4wPxC9c",Economia circular,3,9
681,2021-11-14 09:00:02+00:00,Administracions_Pubiques,"🛰 @GVAagroambient vigila mediante satélite el estado de las aguas de la Albufera

♻ También se trabaja la economía circular, como la transformación de la paja en biogás, que sirve para reducir las emisiones de CO2 y producir biofertilizante",Economia circular,4,11
682,2021-11-02 10:30:31+00:00,Administracions_Pubiques,"🌎 transició climàtica
🗣 Conferència de les Parts
♻️ economia circular
🏭 descarbonització

Quines són les causes i els efectes del canvi climàtic? Com es pot combatre? Què en saps dels acords internacionals? 

Infografia sobre l'emergència climàtica 👉 https://t.co/jQujKAl8Wt https://t.co/4sxBOYsO9d",Economia circular,12,13
683,2021-10-15 11:28:00+00:00,Administracions_Pubiques,"🏅 Un paviment drenant, una rentadora sostenible i un sistema d'envasos reutilitzables són els guanyadors del IV #PremiEcodisseny. https://t.co/AEUc3DaNXE

♻️ La distinció reconeix iniciatives eficients i sostenibles que contribueixen a l’economia circular. https://t.co/ZBlA4fmmNG",Economia circular,1,2
684,2021-07-08 09:38:57+00:00,Administracions_Pubiques,"🎙️ @nllaurado: ""El nou #EspaiTest de la #TerraAlta és un projecte d'innovació aplicada al sector primari amb el qual contribuïm a preservar aquest magnífic paisatge, desenvolupant l'economia circular i ajudant a frenar el despoblament"". @ajgandesa @arcaruralcat @ccterraalta https://t.co/lQIs40lCr6",Economia circular,5,12
685,2021-07-03 09:35:00+00:00,Administracions_Pubiques,"🌎 Avui, #DiaInternacionalLliuredeBossesdePlàstic, recordem que està prohibida la venda de qualsevol producte de plàstic d’un sol ús @mediambientcat 

👉Des del #Govern treballem per impulsar l'economia circular i minimitzar la producció de residus 

✅ Objectiu: #ResiduZero https://t.co/ocaby3oKUP",Economia circular,2,3
686,2021-06-05 12:16:39+00:00,Administracions_Pubiques,🌱🌏#DiaMundialMediAmbient . Sumem esforços per reduir l’emergència climàtica. Fomentem l’#economiacircular i #verda. #MésSostenibilitat #MésEficiència https://t.co/F7fsW2X08q,Economia circular,5,19
687,2021-06-05 08:10:00+00:00,Administracions_Pubiques,"Fomentem l'estalvi energètic i l'economia circular als municipis. #sostenibiltat #MésEficiencia #DiptaSuma
D+ https://t.co/ioRYmZsRNC https://t.co/9nMsPcgRDj",Economia circular,2,5
688,2021-05-13 16:50:00+00:00,Administracions_Pubiques,La #Generalitat obre una línia d'ajuts de fins a 150.000 euros per empresa per a projectes d'R+D d'economia circular en l'àmbit dels residus @empresacat @territoricat https://t.co/MJvC3JK6if,Economia circular,3,6
689,2021-04-29 14:45:00+00:00,Administracions_Pubiques,"🇪🇺🤝 @GVAeconomia i @concoval mobilitzen al sector cooperatiu per a captar 842 milions dels fons europeus de recuperació

🏭♻ Les accions plantejades aborden la transformació energètica, la digitalització i l'economia circular. 

📋 https://t.co/SBgXaF4x5M https://t.co/MWuVMo78Kj",Economia circular,0,4
690,2021-02-18 19:55:00+00:00,Administracions_Pubiques,".@territoricat prorroga l'Acord voluntari amb Ciment Català per a l'eficiència en l'ús dels recursos i la transició cap a una economia circular  
 https://t.co/ZWr72LZMyH",Economia circular,0,2
691,2021-01-27 23:28:00+00:00,Administracions_Pubiques,"📈 16 empreses invertiran 4,2 M€ per impulsar projectes d’R+D en l’àmbit de l’economia circular dels residus @territoricat @residuscat #catalunyaenpositiu https://t.co/xKb9o8WVWD",Economia circular,3,8
692,2021-01-14 09:00:11+00:00,Administracions_Pubiques,📰 La Comunitat Valenciana recibe 45 millones de los fondos europeos para residuos y economía circular https://t.co/6v2fOnhjhu vía @valenciaplaza @GVAagroambient,Economia circular,14,35
693,2020-12-23 19:20:00+00:00,Administracions_Pubiques,".@residuscat obre una convocatòria de subvencions de 2 milions d'euros per fomentar l'economia circular

https://t.co/P1rg3a6BkJ",Economia circular,4,3
694,2020-12-15 10:16:21+00:00,Administracions_Pubiques,"📣Joan Fàbrega, diputat de #DesenvolupamentSostenible i Compra Pública: ""El #canviclimàtic s'accelera i cal posar-hi mesures. Hem de desacoblar el desenvolupament econòmic i els impactes ambientals, i impulsar un model industrial basat en l'economia circular i descarbonitzada"". https://t.co/Dg37GyCgsT",Economia circular,0,2
695,2020-11-19 17:35:00+00:00,Administracions_Pubiques,El #Govern anuncia que a principis del 2021 llançarà un nou full de ruta per a l'economia circular de Catalunya @territoricat @empresacat https://t.co/MRRACJ6Nx6,Economia circular,7,14
696,2020-11-19 14:16:47+00:00,Administracions_Pubiques,"Uns 60 tècnics municipals s'han format al curs de la @Dipta_cat sobre la instal·lació de 🔥🌲 #xarxesdecalor  amb #biomassaforestal. El projecte persegueix la reducció de CO2, l'eficiència energètica, lluita contra el canvi climàtic i l'#economiacircular #FonsUECat #BiomassaDipta https://t.co/0HI0mxkSKD",Economia circular,11,18
697,2020-11-17 11:23:28+00:00,Administracions_Pubiques,"♻️@ximopuig asiste a la inauguración del II #EcoForumEnCastello'La economía circular, clave en la lucha contra el calentamiento global'

🗣️ ""Nuestra estrategia contempla proyectos como la
reutilización del 100% de aguas residuales o relativos al hidrógeno verde"" https://t.co/xVkaeM7XPF",Economia circular,5,4
698,2020-11-05 09:51:45+00:00,Administracions_Pubiques,"📣 @jordi_camps: ""Les APEU són un model d'economia circular eficaç, i se'n beneficien tots els #municipis. És una eina que ens ajudarà a modernitzar les zones urbanes, millorar la qualitat de l’entorn urbà, incrementar la competitivitat de les empreses i afavorir l'ocupació"". https://t.co/WSTYinENPD",Economia circular,2,4
699,2020-10-03 09:04:35+00:00,Administracions_Pubiques,"Aquesta xarxa permetrà la reducció de 49 Tn d’emissions de CO2 i un estalvi econòmic del 80%, a més de contribuir a una gestió forestal #sostenible de la #SerradeLlaberia La presidenta destaca la importància de potenciar l’economia circular en benefici del #mediambient https://t.co/6uBM6R7tDV",Economia circular,6,11
700,2020-09-24 22:30:00+00:00,Administracions_Pubiques,"📈 S'inverteixen 1,5 M€ per incentivar projectes d'economia circular en l'àmbit dels residus @residuscat @territoricat #Catalunyaenpositiu https://t.co/5TrPqZhXsL",Economia circular,4,8
701,2020-08-26 22:30:00+00:00,Administracions_Pubiques,"📈 Es destinen 1,5 M€ per incentivar projectes d'economia circular en l'àmbit dels residus @residuscat @territoricat #catalunyaenpositiu https://t.co/UT1ixxlzVW",Economia circular,3,8
702,2020-08-17 09:45:00+00:00,Administracions_Pubiques,"Col·laborem amb els municipis perquè el model d’economia circular esdevingui l’eina del canvi en la gestió dels serveis municipals cap a un model més responsable i eficients de la gestió dels residus #som311 #ODSDiba

👇👇👇",Economia circular,3,4
703,2020-08-08 21:30:00+00:00,Administracions_Pubiques,"📈 S'inverteixen 1,5 M€ per incentivar projectes d'economia circular en l'àmbit dels residus @residuscat @territoricat #catalunyaenpositiu https://t.co/UT1ixx3Yxm",Economia circular,0,4
704,2020-08-07 11:29:04+00:00,Administracions_Pubiques,♻️ El Consell destina 100.000 euros a l'adaptació a l'Economia Circular de les empreses del sector del plàstic  #PleConsell,Economia circular,2,5
705,2020-07-24 10:41:28+00:00,Administracions_Pubiques,📐 El Consell col·labora amb l'Associació de Dissenyadors per a impulsar el disseny i l'economia circular en les empreses i indústries de la Comunitat Valenciana #PleConsell,Economia circular,2,3
706,2020-07-21 16:05:00+00:00,Administracions_Pubiques,"1,5 milions d'euros per incentivar projectes d'economia circular en l'àmbit dels residus @territoricat @residuscat  https://t.co/QLH6Slcf9k",Economia circular,3,8
707,2020-05-07 08:44:52+00:00,Administracions_Pubiques,"🔴Les actuacions d’emergència climàtica són ara prioritàries, i que inclouen actuacions de transició energètica, economia circular, millora de la qualitat de l’aire i adaptació al canvi climàtic #som311 #ODSDiba #QuedatACasa
✅https://t.co/SPZ1CUuEJV https://t.co/UHM6U4mmiM",Economia circular,3,10
708,2020-02-11 15:38:25+00:00,Administracions_Pubiques,"➡️ El Govern aprova establir les bases de l'Estratègia de la bioeconomia de Catalunya 2021-2030

🚜 Una oportunitat per al sector agrari, forestal i pesquer
🔄 Economia circular i gestió sostenible del territori

https://t.co/UoZtbsRl1r #AcordsDeGovern",Economia circular,3,3
709,2020-01-21 22:41:00+00:00,Administracions_Pubiques,"📈 1,8 M€ a la convocatòria d’ajudes dels nuclis R+D en projectes d’economia circular i residus @accio_cat @residuscat #catalunyaenpositiu https://t.co/RyhDwMfjiE",Economia circular,0,8
710,2020-01-15 17:00:38+00:00,Administracions_Pubiques,"📢 La Generalitat convoca la segona edició del concurs escolar 'Cap a una economia circular: per una Europa sense residus' @GVAagroambient 

👧👦 Podran participar alumnes de 6é de Primària de centres educatius

🗓 Fins al 2 d'abril

📋 https://t.co/nu3WJAJpDt",Economia circular,0,3
711,2020-01-09 11:45:55+00:00,Administracions_Pubiques,"🗣 ‘Tenemos que hacer valer este momento valenciano para lograr que el nuevo Gobierno apoye a este sector. Los tejidos y nuevas incorporaciones siguen la línea de la sostenibilidad y la economía circular, por eso, el Gobierno debe impulsar la industria sostenible’ @ximopuig https://t.co/80EMcXGAKV",Economia circular,5,4
712,2019-12-11 16:40:00+00:00,Administracions_Pubiques,.@residuscat incrementa en 1 milió la convocatòria d'ajudes dels nuclis R+D en economia circular i residus https://t.co/xn2SQiFjJL,Economia circular,0,1
713,2019-12-10 20:15:00+00:00,Administracions_Pubiques,"👆 #Sabiesque el #Govern promou un canvi de sistema cap a una economia circular, on els residus es revaloritzin i es reintrodueixin a la cadena productiva @territoricat #COP25 https://t.co/5geSqsjg00 https://t.co/rOauOtvWUf",Economia circular,1,1
714,2019-12-08 16:23:00+00:00,Administracions_Pubiques,"👆 #Sabiesque el #Govern promou un canvi de sistema cap a una economia circular, on els residus es revaloritzin i es reintrodueixin a la cadena productiva @territoricat #COP25 https://t.co/LCgM2VBM8a https://t.co/rg4PbSqMkY",Economia circular,6,13
715,2019-12-07 23:30:00+00:00,Administracions_Pubiques,📈 La Fundació Ellen Mac Arthur destaca les accions del Govern per fomentar l’economia circular i la reducció del plàstic @circulareconomy #catalunyaenpositu https://t.co/z35Pze7V9z,Economia circular,4,9
716,2019-12-02 11:29:10+00:00,Administracions_Pubiques,"📱Què n'has fet del mòbil que ja no utilitzes? La campanya ‘Canvia el xip. Recicla’ls’ ♻️ de @residuscat t'anima a allargar la vida dels aparells reparant-los i reutilitzant-los.

Implica't en la reducció de #residus i el canvi de sistema cap a una #EconomiaCircular!
#CanviaElXip https://t.co/MgIBXl7YI7",Economia circular,7,9
717,2019-11-28 18:00:00+00:00,Administracions_Pubiques,"'Canvia el xip. Recicla'ls', nova campanya de foment de la recollida de residus d'aparells elèctrics i electrònics #RAAE #economiacircular @territoricat @residuscat 
 
https://t.co/avECYVBnyp",Economia circular,3,6
718,2019-11-20 07:42:42+00:00,Administracions_Pubiques,"700 ciutats de tot el món 🌎 participen a l'Smart City Expo World Congress de Barcelona. S'hi debaten els reptes de la gentrificació, l'economia circular ♻️, les ciutats inclusives ♿️... https://t.co/pAxjW1yOd5

#SCEWC19 https://t.co/zS1oj4Tiku",Economia circular,3,4
719,2019-11-18 08:31:26+00:00,Administracions_Pubiques,Arrenca a #EFBonnemaison la 4a jornada sobre #ResiduosMunicipios a on manifestem el compromís de refermar les polítiques de les ciutats i pobles de la província de Barcelona per assolir els objectius de recollida selectiva #som311 #ODSDiba #EconomiaCircular https://t.co/WEGNDQnAUE,Economia circular,3,10
720,2019-11-13 12:10:31+00:00,Administracions_Pubiques,"🏘 La Generalitat promou una jornada sobre 'Ciutats circulars'

🌿 Els models basats en l'economia circular redueixen residus generats, milloren l'eficiència i minimitzen l'impacte ambiental @GVAvicepres2n 

📋 https://t.co/qBVDyrPe5b https://t.co/nyDS7bjbSe",Economia circular,2,0
721,2019-10-31 18:18:18+00:00,Administracions_Pubiques,"📊 #PGV2020 @GVAagroambient:
❗ Lluita contra el canvi climàtic
♻ Recursos hidràulics Economia circular
🌱 Programa de Medi Natural i Avaluació Ambiental
🎣 Ordenació i Millora de la Producció Pesquera https://t.co/fqEP63tTHl",Economia circular,2,4
722,2019-10-21 16:10:00+00:00,Administracions_Pubiques,"👆 #Sabiesque s’amplien en 10 milions d’euros les convocatòries d’ajuts per a aquest any sobre economia circular i recollida selectiva @residuscat @territoricat

https://t.co/laPOEigNt7",Economia circular,2,4
723,2019-10-21 08:30:44+00:00,Administracions_Pubiques,"El #Govern aposta per l'economia circular i la recollida selectiva @residuscat @territoricat
https://t.co/Ow8Oh4ANX8 https://t.co/LPcZSlqnn5",Economia circular,1,2
724,2019-10-17 12:47:57+00:00,Administracions_Pubiques,"@ximopuig @epmediterraneo @Facsa_es @dipcas @Ayto_lAlcora @ajalmassora @ajvila @portcastello @UJIuniversitat 🗣 ‘Con el apoyo de la @GVAavi, @Facsa_se lleva a cabo proyectos como #REWACER por el impulso de la economía circular del agua, cubriendo la demanda hídrica del sector cerámico en Castellón’ @ximopuig https://t.co/vxPEKiLaNX",Economia circular,2,3
725,2019-10-16 14:30:14+00:00,Administracions_Pubiques,"🗣 @rmartinezdalmau destaca a Palermo l'aposta del Consell per a aconseguir la transició a una economia circular i un turisme sostenible
📋 https://t.co/cBs2SKDlap 
@GVAvicepres2n https://t.co/BdAMQXOMXS",Economia circular,0,1
726,2019-10-11 07:52:00+00:00,Administracions_Pubiques,"♻️ @residuscat ha ampliat els imports destinats als ajuts a l’#EconomiaCircular.

Es destinaran a la prevenció i la millora de la gestió dels #residus, l'economia circular i la recollida selectiva.

https://t.co/XlhVQewxF6",Economia circular,1,2
727,2019-10-08 18:00:00+00:00,Administracions_Pubiques,"El #Govern exposa a la Comissió Europea, a Brussel·les, les seves polítiques per accelerar la transició cap a una economia circular @territoricat

https://t.co/ghmtOPveeV",Economia circular,3,12
728,2019-10-01 12:23:17+00:00,Administracions_Pubiques,"📢⏱️Ja us podeu inscriure a la 2a edició dels programes d'acceleració empresarial📈 #CampTGNUp i #EbreUp. Enguany, a més, impulsem un nou programa especialitzat en economia circular #CircularUp. 
#EmprènDipta

Info i inscripcions👉 https://t.co/fVIzhKbsqa
https://t.co/DkzsxqgQr6 https://t.co/sD6ZUQqIeQ",Economia circular,5,2
729,2019-09-16 13:05:23+00:00,Administracions_Pubiques,"🐄El vicepresident de la #DdGi @paupresas visita la seu de l’IRTA i l'Estació de Vacum de #Monells. A la jornada, el vicepresident ha conegut diferents projectes i iniciatives relacionades amb l'#economia circular, el #benestaranimal i altres activitats pedagògiques i de difusió. https://t.co/zNjzvucWuZ",Economia circular,9,14
730,2019-07-08 16:29:00+00:00,Administracions_Pubiques,👆 #sabiesque l’Agència de Residus de Catalunya finançarà amb 840.000 euros projectes empresarials d'economia circular en l'àmbit dels residus @residuscat https://t.co/0a0pDwotOk,Economia circular,2,4
731,2019-07-08 12:08:51+00:00,Administracions_Pubiques,El Govern incentiva els projectes d'economia circular en l'àmbit dels residus https://t.co/0a0pDw6SWM https://t.co/PCZpkAY8by,Economia circular,1,4
732,2019-07-04 13:32:54+00:00,Administracions_Pubiques,La Generalitat augmenta els recursos per incentivar projectes d'economia circular en l'àmbit dels residus @territoricat @empresacat https://t.co/e2oPSA3NOr,Economia circular,1,4
733,2019-06-26 19:15:00+00:00,Administracions_Pubiques,"👆 #sabiesque la passarel·la @080_bcn_fashion que es fa a #Barcelona fins aquest divendres aposta per la sostenibilitat, l’economia circular i la tecnologia @empresacat @ccamcat #080bcnfashion https://t.co/X01OLnTOWq https://t.co/3p9QNgEDRA",Economia circular,1,6
734,2019-06-20 18:20:00+00:00,Administracions_Pubiques,El #Govern fomenta l'economia circular i l'emprenedoria verda amb la segona fase del programa SwitchMed @territoricat @residuscat https://t.co/9IroE1UKIb,Economia circular,0,3
735,2019-06-12 15:00:36+00:00,Administracions_Pubiques,"♻ @GVAagroambient destaca la generació d'ocupació a partir del nou model de gestió de residus i l'economia circular
📋 https://t.co/nEp4gZ51qF",Economia circular,1,2
736,2019-06-11 07:48:28+00:00,Administracions_Pubiques,"La Barcelona Design Week travessa des d'avui l'Avinguda Diagonal de Barcelona amb més de 100 activitats 🗒️https://t.co/VKOSwnBE00 

Creativitat i innovació en favor de l'economia circular i una societat més justa i formada💡🎨 #BDW19 https://t.co/ID2WEBcWLh",Economia circular,3,6
737,2019-03-31 11:30:15+00:00,Administracions_Pubiques,📋 La Generalitat convoca el primer concurs escolar 'Cap a una economia circular: per una Europa sense residus' https://t.co/oZ3KLDtObS @GVAagroambient https://t.co/gyODfV983x,Economia circular,6,6
738,2019-02-23 16:15:05+00:00,Administracions_Pubiques,Com comunicar el concepte d'Economia Circular? Posem a disposició dels ens locals materials de suport en l'àmbit de la comunicació @XarxaSost @sosteniblecat @f_f_ambiental #som311 #DibaOberta 👉 https://t.co/WDsIK5EFOR https://t.co/eFYj2nTxqN,Economia circular,4,4
739,2019-02-18 15:15:06+00:00,Administracions_Pubiques,"Demà a @MonStBenet IV Fòrum sobre Medi Ambient i Món Local on debatrem sobre transició energètica, adaptació al canvi climàtic, economia circular i governança ambiental. Segueix-lo amb #ForumMediAmbient i a  @XarxaSost @sosteniblecat #som311 #DibaOberta https://t.co/50NkBIFx3u https://t.co/E5itT7lDj8",Economia circular,0,1
740,2018-11-16 09:01:47+00:00,Administracions_Pubiques,"Al #CNEA18, s’hi presenten 52 experiències educatives vinculades al #mediambient. Totes són fruit d’una aliança entre entitats i tenen com a objectiu treballar pel consum i l’economia circular; el territori i la ciutat, i/o la diversitat d’ecosistemes (terrestres o marítims). https://t.co/Udl33D5UJC",Economia circular,0,1
741,2018-11-01 19:06:22+00:00,Administracions_Pubiques,"#Catalunya ha guanyat el procés competitiu per acollir el Circular Economy Hotspot del 2020. El director de l’Agència de Residus, @josepmariatost, i la resta de la delegació catalana han recollit la menció @territoricat @mediambientcat #economiacircular https://t.co/Grwkdmf2dy",Economia circular,16,36
742,2018-10-23 17:45:00+00:00,Administracions_Pubiques,"👉 Nova línia de préstecs per finançar projectes d'economia verda i circular. Els ajuts són per a autònoms, empreses i entitats que facin inversions sostenibles i socialment responsables. Més info 👇
https://t.co/J2CLqHmv5e #economiaverda #economiacircular",Economia circular,3,4
743,2018-10-18 17:40:00+00:00,Administracions_Pubiques,"La #consellera @TeresaJorda: ""La biomassa i el biogàs són un bon exemple d'economia circular que dona valor al territori""

📌 https://t.co/TfNACpkm0L https://t.co/k9KO8dAlGv",Economia circular,6,15
744,2018-10-05 07:47:47+00:00,Administracions_Pubiques,"📰 @ximopuig defiende ""una alianza efectiva"" para desarrollar la economía circular https://t.co/aiVhmx3Clu vía @LaVanguardia",Economia circular,1,0
745,2018-10-04 09:43:38+00:00,Administracions_Pubiques,🗣 ‘No podemos relajar el combate contra el cambio climático. La Generalitat quiere colaborar con las organizaciones que están comprometidas con la economía circular para frenar el cambio climático. Es nuestra responsabilidad’ @ximopuig https://t.co/fqZOjo5TxM,Economia circular,9,11
746,2018-10-04 09:42:42+00:00,Administracions_Pubiques,🗣 ‘La economía circular es la respuesta al cambio climático. El objetivo de residuos 0 tiene que pasar por una economía circular’ @ximopuig https://t.co/UNjUDt5Lx5,Economia circular,13,16
747,2018-09-20 05:35:04+00:00,Administracions_Pubiques,El congrés @Recuwaste debatrà els dies 8 i 9/10 a Mataró les línies estratègiques de la #GestióDeResidus i l'#EconomiaCircular del present i futur. Inscripcions obertes #ZeroWaste #som311 #DibaOberta @XarxaSost https://t.co/2cztphp2T9 https://t.co/GxnkjKdksA,Economia circular,0,1
748,2018-07-24 14:30:21+00:00,Administracions_Pubiques,".@creafuturcom ha presentat l’estudi “Els ciutadans i l’economia circular”, coelaborat per 14 entitats, entre les quals la Diputació de Barcelona des dels àmbits de Consum, Promoció Econòmica i Medi Ambient  https://t.co/Q11elPFxc6 @economieslocals @ConsumDiba @XarxaSost https://t.co/Lo1Q2K93oq",Economia circular,5,6
749,2018-07-17 11:21:19+00:00,Administracions_Pubiques,#Conseller @damiacalvet: “entenem les polítiques ambientals com un tema transversal de tot el #Govern. Volem passar d’una economia lineal a una economia circular” @territoricat,Economia circular,12,17
750,2018-07-02 15:00:03+00:00,Administracions_Pubiques,"▶️ @ximopuig destaca l'eficiència en el desmuntatge dels ‘tinglados’ usats per al Gran Premi de F1 d'Europa gràcies a estratègies d'economia circular
@GVAhabitatge https://t.co/AvD2H7V9hO",Economia circular,6,9
751,2018-06-25 16:02:00+00:00,Administracions_Pubiques,"La #consellera @angelschacon en la inauguració del @080_bcn_fashion: ""Cal apostar per empreses que fomentin la sostenibilitat, l'economia circular i la producció local"" https://t.co/QOqYvrihCq https://t.co/hY0dzYQ7Yj",Economia circular,3,11
752,2018-06-05 15:00:01+00:00,Administracions_Pubiques,"#Sabiesque a Catalunya hi ha 59 plantes que fabriquen àrids reciclats? Els àrids són matèries primeres minerals que es fan servir al sector de la construcció per fer formigó o ciment. La seva reutilització compleix els principis de l'economia circular.  
https://t.co/u59UkuJvyb",Economia circular,3,7
753,2018-05-27 11:32:50+00:00,Administracions_Pubiques,"Josep Poblet: ""A #Freginals sou exemple de reciclatge, visió de futur i economia circular; des de la Diputació donem suport a la vostra empenta"". #TerresdelEbre #Montsia https://t.co/gSCgzuJr61",Economia circular,3,7
754,2018-05-18 06:17:41+00:00,Administracions_Pubiques,"Oberta la convocatòria dels ajuts per fomentar l'economia circular. Els ajuts són per facilitar a les empreses millorar el seu comportament ambiental en matèria de prevenció de residus. Termini: fins al 16 de juliol. 
https://t.co/JlSNQuBeXX",Economia circular,14,9
755,2018-05-17 15:02:00+00:00,Administracions_Pubiques,.@residuscat convoca ajuts per un total de 830.000 euros per fomentar l'economia circular https://t.co/9usO5KARDO https://t.co/2XLTIc8Pjb,Economia circular,2,5
756,2018-05-17 12:46:00+00:00,Administracions_Pubiques,La Generalitat impulsa l'emprenedoria i la recerca al voltant de l'economia circular https://t.co/Tz9tmVCKZV https://t.co/b71YfTXFWz,Economia circular,4,15
757,2018-05-09 18:12:00+00:00,Administracions_Pubiques,"Neix Catalunya Circular, l'observatori d'economia circular de Catalunya https://t.co/jHLW6nX21d https://t.co/f064P3FM1l",Economia circular,3,14
758,2018-03-25 07:45:05+00:00,Administracions_Pubiques,"🗞 @ximopuig anuncia un pacto valenciano para promover la economía circular
https://t.co/uUBwfZ9dzI vía @SERvalencia",Economia circular,7,8
759,2018-03-24 19:45:07+00:00,Administracions_Pubiques,📋 @ximopuig anuncia un pacto valenciano para promover la economía circular https://t.co/5u3LeYrI2x https://t.co/2jSksvaKOW,Economia circular,5,10
